order_id,day,shipping_wave,sku_id,quantity
ORD_01143,15,Morning,SKU_250,1385
ORD_01143,15,Morning,SKU_093,482
ORD_01143,15,Morning,SKU_259,443
ORD_01143,15,Morning,SKU_476,1391
ORD_01144,7,Afternoon,SKU_108,174
ORD_01144,7,Afternoon,SKU_100,70
ORD_01144,7,Afternoon,SKU_191,356
ORD_01144,7,Afternoon,SKU_373,152
ORD_01144,7,Afternoon,SKU_433,136
ORD_01144,7,Afternoon,SKU_297,592
ORD_01144,7,Afternoon,SKU_018,521
ORD_01145,24,Morning,SKU_204,590
ORD_01145,24,Morning,SKU_370,106
ORD_01145,24,Morning,SKU_338,711
ORD_01145,24,Morning,SKU_386,551
ORD_01146,8,Morning,SKU_187,453
ORD_01146,8,Morning,SKU_156,235
ORD_01146,8,Morning,SKU_414,197
ORD_01146,8,Morning,SKU_052,563
ORD_01146,8,Morning,SKU_497,508
ORD_01146,8,Morning,SKU_500,1257
ORD_01147,4,Afternoon,SKU_079,211
ORD_01147,4,Afternoon,SKU_448,693
ORD_01147,4,Afternoon,SKU_235,169
ORD_01147,4,Afternoon,SKU_046,678
ORD_01148,20,Morning,SKU_497,289
ORD_01148,20,Morning,SKU_054,240
ORD_01149,8,Afternoon,SKU_304,427
ORD_01149,8,Afternoon,SKU_383,841
ORD_01149,8,Afternoon,SKU_318,243
ORD_01149,8,Afternoon,SKU_197,843
ORD_01149,8,Afternoon,SKU_373,171
ORD_01149,8,Afternoon,SKU_331,38
ORD_01150,19,Morning,SKU_259,384
ORD_01150,19,Morning,SKU_326,91
ORD_01150,19,Morning,SKU_189,210
ORD_01150,19,Morning,SKU_169,817
ORD_01150,19,Morning,SKU_248,139
ORD_01150,19,Morning,SKU_015,531
ORD_01150,19,Morning,SKU_481,814
ORD_01151,10,Afternoon,SKU_476,220
ORD_01151,10,Afternoon,SKU_337,636
ORD_01151,10,Afternoon,SKU_480,692
ORD_01151,10,Afternoon,SKU_020,225
ORD_01151,10,Afternoon,SKU_115,323
ORD_01151,10,Afternoon,SKU_105,688
ORD_01152,6,Morning,SKU_351,541
ORD_01152,6,Morning,SKU_280,174
ORD_01152,6,Morning,SKU_391,242
ORD_01153,17,Afternoon,SKU_312,692
ORD_01153,17,Afternoon,SKU_347,561
ORD_01153,17,Afternoon,SKU_256,74
ORD_01153,17,Afternoon,SKU_354,209
ORD_01153,17,Afternoon,SKU_284,364
ORD_01154,29,Morning,SKU_415,865
ORD_01154,29,Morning,SKU_187,728
ORD_01154,29,Morning,SKU_140,379
ORD_01154,29,Morning,SKU_469,947
ORD_01155,11,Morning,SKU_201,83
ORD_01155,11,Morning,SKU_279,514
ORD_01155,11,Morning,SKU_091,342
ORD_01155,11,Morning,SKU_446,453
ORD_01155,11,Morning,SKU_460,361
ORD_01155,11,Morning,SKU_481,788
ORD_01156,7,Morning,SKU_009,758
ORD_01156,7,Morning,SKU_389,190
ORD_01156,7,Morning,SKU_213,616
ORD_01156,7,Morning,SKU_084,648
ORD_01156,7,Morning,SKU_262,252
ORD_01156,7,Morning,SKU_082,458
ORD_01157,1,Afternoon,SKU_174,486
ORD_01157,1,Afternoon,SKU_291,458
ORD_01158,12,Afternoon,SKU_447,620
ORD_01158,12,Afternoon,SKU_235,672
ORD_01158,12,Afternoon,SKU_377,129
ORD_01158,12,Afternoon,SKU_084,205
ORD_01158,12,Afternoon,SKU_286,694
ORD_01158,12,Afternoon,SKU_316,249
ORD_01158,12,Afternoon,SKU_186,315
ORD_01159,13,Afternoon,SKU_443,320
ORD_01160,19,Morning,SKU_227,248
ORD_01160,19,Morning,SKU_384,232
ORD_01160,19,Morning,SKU_331,90
ORD_01160,19,Morning,SKU_046,352
ORD_01160,19,Morning,SKU_107,575
ORD_01161,13,Afternoon,SKU_202,106
ORD_01161,13,Afternoon,SKU_189,391
ORD_01161,13,Afternoon,SKU_008,172
ORD_01161,13,Afternoon,SKU_344,400
ORD_01161,13,Afternoon,SKU_270,288
ORD_01161,13,Afternoon,SKU_108,382
ORD_01161,13,Afternoon,SKU_449,489
ORD_01162,12,Morning,SKU_409,438
ORD_01162,12,Morning,SKU_201,548
ORD_01162,12,Morning,SKU_393,699
ORD_01163,15,Morning,SKU_484,390
ORD_01163,15,Morning,SKU_037,369
ORD_01163,15,Morning,SKU_058,314
ORD_01163,15,Morning,SKU_403,370
ORD_01163,15,Morning,SKU_304,94
ORD_01164,29,Afternoon,SKU_375,266
ORD_01164,29,Afternoon,SKU_055,412
ORD_01164,29,Afternoon,SKU_297,253
ORD_01164,29,Afternoon,SKU_105,467
ORD_01164,29,Afternoon,SKU_021,251
ORD_01164,29,Afternoon,SKU_354,355
ORD_01165,6,Morning,SKU_452,864
ORD_01165,6,Morning,SKU_108,724
ORD_01165,6,Morning,SKU_070,292
ORD_01165,6,Morning,SKU_255,553
ORD_01165,6,Morning,SKU_470,209
ORD_01166,2,Afternoon,SKU_129,326
ORD_01166,2,Afternoon,SKU_422,378
ORD_01166,2,Afternoon,SKU_275,193
ORD_01166,2,Afternoon,SKU_111,305
ORD_01166,2,Afternoon,SKU_449,576
ORD_01167,17,Afternoon,SKU_014,163
ORD_01167,17,Afternoon,SKU_094,1024
ORD_01167,17,Afternoon,SKU_168,930
ORD_01167,17,Afternoon,SKU_337,624
ORD_01167,17,Afternoon,SKU_304,279
ORD_01167,17,Afternoon,SKU_405,26
ORD_01168,21,Afternoon,SKU_179,778
ORD_01168,21,Afternoon,SKU_357,1054
ORD_01168,21,Afternoon,SKU_408,565
ORD_01168,21,Afternoon,SKU_441,411
ORD_01169,11,Afternoon,SKU_191,107
ORD_01169,11,Afternoon,SKU_108,145
ORD_01169,11,Afternoon,SKU_176,327
ORD_01169,11,Afternoon,SKU_205,255
ORD_01169,11,Afternoon,SKU_329,260
ORD_01169,11,Afternoon,SKU_465,629
ORD_01169,11,Afternoon,SKU_168,464
ORD_01170,24,Morning,SKU_223,551
ORD_01170,24,Morning,SKU_191,254
ORD_01170,24,Morning,SKU_018,461
ORD_01170,24,Morning,SKU_497,490
ORD_01170,24,Morning,SKU_464,627
ORD_01171,5,Afternoon,SKU_462,388
ORD_01171,5,Afternoon,SKU_245,294
ORD_01171,5,Afternoon,SKU_316,208
ORD_01171,5,Afternoon,SKU_409,347
ORD_01171,5,Afternoon,SKU_272,385
ORD_01171,5,Afternoon,SKU_118,301
ORD_01171,5,Afternoon,SKU_181,368
ORD_01172,23,Morning,SKU_327,620
ORD_01172,23,Morning,SKU_263,816
ORD_01172,23,Morning,SKU_324,707
ORD_01172,23,Morning,SKU_186,375
ORD_01173,15,Afternoon,SKU_205,359
ORD_01173,15,Afternoon,SKU_199,480
ORD_01173,15,Afternoon,SKU_041,869
ORD_01173,15,Afternoon,SKU_111,593
ORD_01173,15,Afternoon,SKU_223,330
ORD_01174,20,Morning,SKU_251,625
ORD_01174,20,Morning,SKU_284,295
ORD_01174,20,Morning,SKU_290,1353
ORD_01174,20,Morning,SKU_040,287
ORD_01174,20,Morning,SKU_119,438
ORD_01175,29,Morning,SKU_495,455
ORD_01175,29,Morning,SKU_489,506
ORD_01175,29,Morning,SKU_455,784
ORD_01175,29,Morning,SKU_015,589
ORD_01176,13,Morning,SKU_329,144
ORD_01176,13,Morning,SKU_322,932
ORD_01176,13,Morning,SKU_293,242
ORD_01176,13,Morning,SKU_404,592
ORD_01176,13,Morning,SKU_441,677
ORD_01177,23,Afternoon,SKU_079,234
ORD_01177,23,Afternoon,SKU_329,498
ORD_01177,23,Afternoon,SKU_194,923
ORD_01177,23,Afternoon,SKU_460,595
ORD_01177,23,Afternoon,SKU_108,63
ORD_01178,7,Afternoon,SKU_352,109
ORD_01178,7,Afternoon,SKU_237,1345
ORD_01178,7,Afternoon,SKU_491,322
ORD_01178,7,Afternoon,SKU_370,779
ORD_01178,7,Afternoon,SKU_288,366
ORD_01179,8,Morning,SKU_086,206
ORD_01179,8,Morning,SKU_496,516
ORD_01179,8,Morning,SKU_243,335
ORD_01179,8,Morning,SKU_407,804
ORD_01179,8,Morning,SKU_041,326
ORD_01179,8,Morning,SKU_134,513
ORD_01180,26,Morning,SKU_047,322
ORD_01180,26,Morning,SKU_024,384
ORD_01180,26,Morning,SKU_169,210
ORD_01180,26,Morning,SKU_434,656
ORD_01180,26,Morning,SKU_251,175
ORD_01180,26,Morning,SKU_329,361
ORD_01180,26,Morning,SKU_108,365
ORD_01180,26,Morning,SKU_115,236
ORD_01181,4,Afternoon,SKU_217,267
ORD_01181,4,Afternoon,SKU_337,1148
ORD_01181,4,Afternoon,SKU_378,267
ORD_01181,4,Afternoon,SKU_360,177
ORD_01181,4,Afternoon,SKU_352,214
ORD_01181,4,Afternoon,SKU_244,1360
ORD_01181,4,Afternoon,SKU_171,205
ORD_01182,18,Morning,SKU_191,80
ORD_01182,18,Morning,SKU_082,486
ORD_01182,18,Morning,SKU_433,864
ORD_01182,18,Morning,SKU_441,500
ORD_01182,18,Morning,SKU_111,271
ORD_01182,18,Morning,SKU_152,313
ORD_01183,30,Afternoon,SKU_284,994
ORD_01183,30,Afternoon,SKU_245,307
ORD_01184,9,Afternoon,SKU_477,528
ORD_01184,9,Afternoon,SKU_025,351
ORD_01184,9,Afternoon,SKU_463,210
ORD_01185,7,Morning,SKU_027,399
ORD_01185,7,Morning,SKU_225,466
ORD_01185,7,Morning,SKU_155,721
ORD_01186,17,Afternoon,SKU_452,801
ORD_01186,17,Afternoon,SKU_381,352
ORD_01186,17,Afternoon,SKU_135,531
ORD_01186,17,Afternoon,SKU_168,498
ORD_01186,17,Afternoon,SKU_379,453
ORD_01187,22,Morning,SKU_333,832
ORD_01187,22,Morning,SKU_369,461
ORD_01187,22,Morning,SKU_290,355
ORD_01187,22,Morning,SKU_060,350
ORD_01187,22,Morning,SKU_466,562
ORD_01188,27,Morning,SKU_056,417
ORD_01188,27,Morning,SKU_100,171
ORD_01188,27,Morning,SKU_083,1017
ORD_01188,27,Morning,SKU_186,305
ORD_01188,27,Morning,SKU_253,150
ORD_01189,22,Afternoon,SKU_455,761
ORD_01189,22,Afternoon,SKU_151,620
ORD_01189,22,Afternoon,SKU_484,708
ORD_01189,22,Afternoon,SKU_374,67
ORD_01189,22,Afternoon,SKU_063,367
ORD_01190,3,Afternoon,SKU_408,300
ORD_01190,3,Afternoon,SKU_066,278
ORD_01190,3,Afternoon,SKU_290,547
ORD_01190,3,Afternoon,SKU_131,499
ORD_01190,3,Afternoon,SKU_441,553
ORD_01191,30,Afternoon,SKU_083,873
ORD_01191,30,Afternoon,SKU_270,595
ORD_01191,30,Afternoon,SKU_384,373
ORD_01191,30,Afternoon,SKU_281,967
ORD_01191,30,Afternoon,SKU_280,366
ORD_01192,28,Morning,SKU_121,396
ORD_01192,28,Morning,SKU_094,310
ORD_01192,28,Morning,SKU_477,684
ORD_01192,28,Morning,SKU_304,114
ORD_01193,27,Morning,SKU_479,132
ORD_01193,27,Morning,SKU_293,695
ORD_01193,27,Morning,SKU_344,79
ORD_01193,27,Morning,SKU_158,365
ORD_01193,27,Morning,SKU_497,575
ORD_01194,13,Morning,SKU_331,596
ORD_01194,13,Morning,SKU_344,159
ORD_01195,26,Afternoon,SKU_373,423
ORD_01195,26,Afternoon,SKU_358,1046
ORD_01196,9,Afternoon,SKU_098,476
ORD_01196,9,Afternoon,SKU_379,541
ORD_01196,9,Afternoon,SKU_024,377
ORD_01196,9,Afternoon,SKU_312,150
ORD_01196,9,Afternoon,SKU_115,422
ORD_01196,9,Afternoon,SKU_168,476
ORD_01197,29,Afternoon,SKU_375,659
ORD_01197,29,Afternoon,SKU_089,1322
ORD_01198,22,Morning,SKU_205,410
ORD_01198,22,Morning,SKU_254,367
ORD_01198,22,Morning,SKU_019,319
ORD_01198,22,Morning,SKU_445,738
ORD_01198,22,Morning,SKU_089,174
ORD_01198,22,Morning,SKU_024,241
ORD_01198,22,Morning,SKU_363,106
ORD_01198,22,Morning,SKU_473,53
ORD_01199,5,Afternoon,SKU_304,564
ORD_01199,5,Afternoon,SKU_481,903
ORD_01199,5,Afternoon,SKU_352,834
ORD_01199,5,Afternoon,SKU_250,1487
ORD_01200,26,Morning,SKU_352,509
ORD_01200,26,Morning,SKU_379,343
ORD_01200,26,Morning,SKU_057,1219
ORD_01200,26,Morning,SKU_373,255
ORD_01201,28,Morning,SKU_249,391
ORD_01201,28,Morning,SKU_460,663
ORD_01201,28,Morning,SKU_375,666
ORD_01201,28,Morning,SKU_187,174
ORD_01202,19,Afternoon,SKU_213,96
ORD_01202,19,Afternoon,SKU_304,382
ORD_01202,19,Afternoon,SKU_192,619
ORD_01202,19,Afternoon,SKU_386,127
ORD_01202,19,Afternoon,SKU_481,995
ORD_01202,19,Afternoon,SKU_174,232
ORD_01202,19,Afternoon,SKU_302,247
ORD_01203,20,Morning,SKU_046,537
ORD_01203,20,Morning,SKU_448,573
ORD_01203,20,Morning,SKU_087,1016
ORD_01203,20,Morning,SKU_344,191
ORD_01203,20,Morning,SKU_460,129
ORD_01204,11,Afternoon,SKU_107,299
ORD_01204,11,Afternoon,SKU_195,324
ORD_01204,11,Afternoon,SKU_193,707
ORD_01204,11,Afternoon,SKU_208,284
ORD_01204,11,Afternoon,SKU_418,815
ORD_01205,2,Morning,SKU_162,891
ORD_01205,2,Morning,SKU_247,298
ORD_01205,2,Morning,SKU_484,208
ORD_01205,2,Morning,SKU_094,380
ORD_01206,22,Morning,SKU_017,670
ORD_01206,22,Morning,SKU_389,580
ORD_01206,22,Morning,SKU_469,148
ORD_01206,22,Morning,SKU_400,691
ORD_01206,22,Morning,SKU_423,57
ORD_01207,21,Afternoon,SKU_038,467
ORD_01207,21,Afternoon,SKU_490,271
ORD_01207,21,Afternoon,SKU_413,771
ORD_01207,21,Afternoon,SKU_414,817
ORD_01207,21,Afternoon,SKU_331,501
ORD_01208,2,Afternoon,SKU_275,236
ORD_01208,2,Afternoon,SKU_347,818
ORD_01208,2,Afternoon,SKU_316,661
ORD_01208,2,Afternoon,SKU_111,531
ORD_01208,2,Afternoon,SKU_447,527
ORD_01208,2,Afternoon,SKU_315,63
ORD_01209,27,Morning,SKU_074,247
ORD_01209,27,Morning,SKU_046,246
ORD_01209,27,Morning,SKU_423,253
ORD_01209,27,Morning,SKU_476,844
ORD_01210,21,Afternoon,SKU_288,264
ORD_01210,21,Afternoon,SKU_093,441
ORD_01211,14,Afternoon,SKU_041,678
ORD_01211,14,Afternoon,SKU_192,149
ORD_01211,14,Afternoon,SKU_358,139
ORD_01211,14,Afternoon,SKU_414,271
ORD_01211,14,Afternoon,SKU_399,364
ORD_01211,14,Afternoon,SKU_384,915
ORD_01211,14,Afternoon,SKU_426,188
ORD_01212,3,Afternoon,SKU_010,215
ORD_01212,3,Afternoon,SKU_314,560
ORD_01212,3,Afternoon,SKU_288,828
ORD_01212,3,Afternoon,SKU_082,398
ORD_01212,3,Afternoon,SKU_373,531
ORD_01212,3,Afternoon,SKU_055,116
ORD_01213,25,Morning,SKU_159,813
ORD_01213,25,Morning,SKU_041,202
ORD_01213,25,Morning,SKU_431,488
ORD_01213,25,Morning,SKU_168,241
ORD_01213,25,Morning,SKU_093,535
ORD_01213,25,Morning,SKU_084,244
ORD_01214,16,Morning,SKU_094,757
ORD_01214,16,Morning,SKU_153,104
ORD_01214,16,Morning,SKU_052,683
ORD_01214,16,Morning,SKU_446,85
ORD_01214,16,Morning,SKU_008,67
ORD_01214,16,Morning,SKU_327,442
ORD_01214,16,Morning,SKU_344,274
ORD_01215,22,Morning,SKU_386,138
ORD_01215,22,Morning,SKU_462,870
ORD_01215,22,Morning,SKU_068,491
ORD_01215,22,Morning,SKU_481,501
ORD_01215,22,Morning,SKU_220,149
ORD_01216,2,Afternoon,SKU_098,627
ORD_01216,2,Afternoon,SKU_255,894
ORD_01216,2,Afternoon,SKU_270,468
ORD_01216,2,Afternoon,SKU_260,976
ORD_01217,8,Afternoon,SKU_204,463
ORD_01217,8,Afternoon,SKU_094,289
ORD_01217,8,Afternoon,SKU_170,303
ORD_01217,8,Afternoon,SKU_384,331
ORD_01218,20,Morning,SKU_187,566
ORD_01219,18,Afternoon,SKU_217,1194
ORD_01219,18,Afternoon,SKU_393,605
ORD_01219,18,Afternoon,SKU_429,232
ORD_01219,18,Afternoon,SKU_159,167
ORD_01219,18,Afternoon,SKU_167,667
ORD_01219,18,Afternoon,SKU_448,383
ORD_01220,20,Afternoon,SKU_264,154
ORD_01220,20,Afternoon,SKU_168,1021
ORD_01220,20,Afternoon,SKU_352,396
ORD_01220,20,Afternoon,SKU_064,203
ORD_01220,20,Afternoon,SKU_409,155
ORD_01220,20,Afternoon,SKU_288,428
ORD_01221,17,Afternoon,SKU_008,350
ORD_01221,17,Afternoon,SKU_059,404
ORD_01221,17,Afternoon,SKU_404,677
ORD_01221,17,Afternoon,SKU_217,584
ORD_01222,4,Afternoon,SKU_055,104
ORD_01222,4,Afternoon,SKU_205,505
ORD_01223,1,Morning,SKU_318,90
ORD_01223,1,Morning,SKU_240,467
ORD_01223,1,Morning,SKU_317,140
ORD_01223,1,Morning,SKU_322,632
ORD_01223,1,Morning,SKU_280,208
ORD_01223,1,Morning,SKU_495,133
ORD_01224,12,Morning,SKU_457,158
ORD_01224,12,Morning,SKU_213,397
ORD_01224,12,Morning,SKU_369,342
ORD_01224,12,Morning,SKU_476,517
ORD_01224,12,Morning,SKU_373,108
ORD_01224,12,Morning,SKU_070,465
ORD_01224,12,Morning,SKU_187,190
ORD_01225,21,Morning,SKU_342,68
ORD_01225,21,Morning,SKU_105,218
ORD_01225,21,Morning,SKU_034,372
ORD_01225,21,Morning,SKU_463,664
ORD_01226,1,Morning,SKU_420,718
ORD_01226,1,Morning,SKU_042,504
ORD_01226,1,Morning,SKU_129,270
ORD_01226,1,Morning,SKU_227,1310
ORD_01227,19,Morning,SKU_342,288
ORD_01227,19,Morning,SKU_304,645
ORD_01227,19,Morning,SKU_331,353
ORD_01227,19,Morning,SKU_052,117
ORD_01227,19,Morning,SKU_284,491
ORD_01227,19,Morning,SKU_080,183
ORD_01227,19,Morning,SKU_476,279
ORD_01228,4,Morning,SKU_475,227
ORD_01228,4,Morning,SKU_327,173
ORD_01228,4,Morning,SKU_388,493
ORD_01228,4,Morning,SKU_384,859
ORD_01228,4,Morning,SKU_288,687
ORD_01228,4,Morning,SKU_323,75
ORD_01229,11,Morning,SKU_052,840
ORD_01229,11,Morning,SKU_352,279
ORD_01229,11,Morning,SKU_337,265
ORD_01229,11,Morning,SKU_480,442
ORD_01229,11,Morning,SKU_223,736
ORD_01229,11,Morning,SKU_349,406
ORD_01230,5,Afternoon,SKU_195,226
ORD_01230,5,Afternoon,SKU_186,400
ORD_01230,5,Afternoon,SKU_248,348
ORD_01230,5,Afternoon,SKU_408,324
ORD_01230,5,Afternoon,SKU_334,889
ORD_01231,27,Morning,SKU_354,156
ORD_01231,27,Morning,SKU_312,717
ORD_01231,27,Morning,SKU_250,370
ORD_01231,27,Morning,SKU_201,437
ORD_01231,27,Morning,SKU_495,591
ORD_01231,27,Morning,SKU_083,378
ORD_01232,21,Morning,SKU_354,402
ORD_01232,21,Morning,SKU_495,171
ORD_01232,21,Morning,SKU_299,1097
ORD_01232,21,Morning,SKU_403,222
ORD_01232,21,Morning,SKU_286,303
ORD_01233,2,Afternoon,SKU_385,829
ORD_01233,2,Afternoon,SKU_365,255
ORD_01233,2,Afternoon,SKU_264,556
ORD_01233,2,Afternoon,SKU_418,791
ORD_01233,2,Afternoon,SKU_477,142
ORD_01234,17,Morning,SKU_146,584
ORD_01234,17,Morning,SKU_439,931
ORD_01234,17,Morning,SKU_478,421
ORD_01235,13,Afternoon,SKU_079,475
ORD_01236,5,Morning,SKU_008,606
ORD_01236,5,Morning,SKU_156,492
ORD_01236,5,Morning,SKU_042,329
ORD_01236,5,Morning,SKU_015,647
ORD_01237,4,Afternoon,SKU_447,536
ORD_01237,4,Afternoon,SKU_046,186
ORD_01237,4,Afternoon,SKU_174,322
ORD_01237,4,Afternoon,SKU_449,630
ORD_01237,4,Afternoon,SKU_335,77
ORD_01237,4,Afternoon,SKU_015,177
ORD_01237,4,Afternoon,SKU_256,270
ORD_01238,4,Afternoon,SKU_304,182
ORD_01238,4,Afternoon,SKU_375,513
ORD_01238,4,Afternoon,SKU_297,427
ORD_01239,2,Morning,SKU_080,436
ORD_01239,2,Morning,SKU_244,1060
ORD_01239,2,Morning,SKU_052,171
ORD_01239,2,Morning,SKU_289,1194
ORD_01239,2,Morning,SKU_418,399
ORD_01239,2,Morning,SKU_001,119
ORD_01239,2,Morning,SKU_425,222
ORD_01240,23,Afternoon,SKU_093,489
ORD_01240,23,Afternoon,SKU_384,342
ORD_01240,23,Afternoon,SKU_108,548
ORD_01240,23,Afternoon,SKU_015,328
ORD_01240,23,Afternoon,SKU_408,230
ORD_01240,23,Afternoon,SKU_017,343
ORD_01241,10,Morning,SKU_462,704
ORD_01241,10,Morning,SKU_052,266
ORD_01241,10,Morning,SKU_122,556
ORD_01241,10,Morning,SKU_460,302
ORD_01241,10,Morning,SKU_189,491
ORD_01241,10,Morning,SKU_291,371
ORD_01241,10,Morning,SKU_217,230
ORD_01242,7,Morning,SKU_414,156
ORD_01242,7,Morning,SKU_027,136
ORD_01242,7,Morning,SKU_491,439
ORD_01242,7,Morning,SKU_459,236
ORD_01242,7,Morning,SKU_341,932
ORD_01242,7,Morning,SKU_331,90
ORD_01242,7,Morning,SKU_225,212
ORD_01242,7,Morning,SKU_235,239
ORD_01243,11,Morning,SKU_304,249
ORD_01243,11,Morning,SKU_079,549
ORD_01243,11,Morning,SKU_104,585
ORD_01243,11,Morning,SKU_168,948
ORD_01243,11,Morning,SKU_453,317
ORD_01244,15,Afternoon,SKU_461,673
ORD_01244,15,Afternoon,SKU_290,1067
ORD_01244,15,Afternoon,SKU_094,1005
ORD_01244,15,Afternoon,SKU_334,502
ORD_01245,10,Morning,SKU_122,770
ORD_01245,10,Morning,SKU_015,378
ORD_01245,10,Morning,SKU_344,165
ORD_01245,10,Morning,SKU_426,722
ORD_01245,10,Morning,SKU_243,426
ORD_01245,10,Morning,SKU_490,35
ORD_01246,25,Morning,SKU_243,356
ORD_01246,25,Morning,SKU_223,460
ORD_01246,25,Morning,SKU_232,46
ORD_01246,25,Morning,SKU_259,491
ORD_01246,25,Morning,SKU_209,653
ORD_01246,25,Morning,SKU_428,364
ORD_01247,24,Afternoon,SKU_376,299
ORD_01247,24,Afternoon,SKU_403,207
ORD_01247,24,Afternoon,SKU_352,481
ORD_01247,24,Afternoon,SKU_235,886
ORD_01247,24,Afternoon,SKU_374,79
ORD_01247,24,Afternoon,SKU_349,542
ORD_01248,13,Afternoon,SKU_331,555
ORD_01248,13,Afternoon,SKU_017,508
ORD_01248,13,Afternoon,SKU_272,436
ORD_01248,13,Afternoon,SKU_087,192
ORD_01248,13,Afternoon,SKU_070,385
ORD_01249,29,Afternoon,SKU_015,334
ORD_01249,29,Afternoon,SKU_187,467
ORD_01249,29,Afternoon,SKU_376,318
ORD_01249,29,Afternoon,SKU_093,104
ORD_01249,29,Afternoon,SKU_034,253
ORD_01249,29,Afternoon,SKU_111,937
ORD_01250,7,Morning,SKU_021,447
ORD_01250,7,Morning,SKU_235,310
ORD_01250,7,Morning,SKU_496,312
ORD_01250,7,Morning,SKU_120,978
ORD_01250,7,Morning,SKU_015,299
ORD_01251,28,Morning,SKU_037,653
ORD_01251,28,Morning,SKU_328,1253
ORD_01252,15,Morning,SKU_064,396
ORD_01252,15,Morning,SKU_375,191
ORD_01252,15,Morning,SKU_391,227
ORD_01252,15,Morning,SKU_462,500
ORD_01252,15,Morning,SKU_272,280
ORD_01252,15,Morning,SKU_496,260
ORD_01252,15,Morning,SKU_112,193
ORD_01253,28,Afternoon,SKU_403,441
ORD_01253,28,Afternoon,SKU_131,142
ORD_01253,28,Afternoon,SKU_015,509
ORD_01253,28,Afternoon,SKU_477,571
ORD_01253,28,Afternoon,SKU_397,572
ORD_01254,19,Afternoon,SKU_104,341
ORD_01254,19,Afternoon,SKU_262,119
ORD_01254,19,Afternoon,SKU_058,352
ORD_01255,25,Afternoon,SKU_288,597
ORD_01255,25,Afternoon,SKU_480,816
ORD_01255,25,Afternoon,SKU_377,468
ORD_01255,25,Afternoon,SKU_217,925
ORD_01255,25,Afternoon,SKU_460,301
ORD_01256,18,Afternoon,SKU_445,352
ORD_01256,18,Afternoon,SKU_405,135
ORD_01256,18,Afternoon,SKU_100,162
ORD_01256,18,Afternoon,SKU_115,158
ORD_01256,18,Afternoon,SKU_433,670
ORD_01256,18,Afternoon,SKU_280,131
ORD_01256,18,Afternoon,SKU_122,1118
ORD_01256,18,Afternoon,SKU_286,112
ORD_01256,18,Afternoon,SKU_369,64
ORD_01257,25,Morning,SKU_249,234
ORD_01257,25,Morning,SKU_144,701
ORD_01257,25,Morning,SKU_168,831
ORD_01257,25,Morning,SKU_192,190
ORD_01257,25,Morning,SKU_120,1068
ORD_01258,28,Afternoon,SKU_319,615
ORD_01258,28,Afternoon,SKU_205,378
ORD_01258,28,Afternoon,SKU_144,552
ORD_01258,28,Afternoon,SKU_476,603
ORD_01258,28,Afternoon,SKU_388,321
ORD_01259,18,Morning,SKU_263,692
ORD_01259,18,Morning,SKU_342,149
ORD_01259,18,Morning,SKU_473,105
ORD_01259,18,Morning,SKU_052,123
ORD_01259,18,Morning,SKU_250,383
ORD_01259,18,Morning,SKU_125,319
ORD_01259,18,Morning,SKU_433,877
ORD_01260,23,Afternoon,SKU_205,464
ORD_01260,23,Afternoon,SKU_344,151
ORD_01260,23,Afternoon,SKU_244,330
ORD_01260,23,Afternoon,SKU_021,150
ORD_01260,23,Afternoon,SKU_360,481
ORD_01260,23,Afternoon,SKU_212,204
ORD_01260,23,Afternoon,SKU_463,227
ORD_01261,5,Morning,SKU_018,281
ORD_01261,5,Morning,SKU_329,238
ORD_01261,5,Morning,SKU_066,807
ORD_01261,5,Morning,SKU_120,442
ORD_01261,5,Morning,SKU_047,772
ORD_01261,5,Morning,SKU_476,1118
ORD_01262,21,Afternoon,SKU_381,896
ORD_01262,21,Afternoon,SKU_360,642
ORD_01262,21,Afternoon,SKU_367,140
ORD_01262,21,Afternoon,SKU_408,404
ORD_01263,13,Morning,SKU_496,167
ORD_01263,13,Morning,SKU_120,1046
ORD_01263,13,Morning,SKU_174,357
ORD_01263,13,Morning,SKU_205,103
ORD_01263,13,Morning,SKU_342,107
ORD_01264,18,Morning,SKU_442,580
ORD_01264,18,Morning,SKU_312,482
ORD_01264,18,Morning,SKU_416,333
ORD_01264,18,Morning,SKU_373,360
ORD_01264,18,Morning,SKU_255,206
ORD_01265,28,Morning,SKU_372,325
ORD_01265,28,Morning,SKU_232,324
ORD_01265,28,Morning,SKU_373,703
ORD_01266,6,Morning,SKU_403,547
ORD_01266,6,Morning,SKU_047,340
ORD_01266,6,Morning,SKU_104,141
ORD_01266,6,Morning,SKU_288,575
ORD_01266,6,Morning,SKU_082,231
ORD_01266,6,Morning,SKU_049,178
ORD_01266,6,Morning,SKU_041,902
ORD_01267,9,Morning,SKU_426,864
ORD_01267,9,Morning,SKU_213,586
ORD_01267,9,Morning,SKU_354,483
ORD_01267,9,Morning,SKU_384,660
ORD_01268,17,Afternoon,SKU_195,186
ORD_01268,17,Afternoon,SKU_403,100
ORD_01268,17,Afternoon,SKU_079,327
ORD_01268,17,Afternoon,SKU_434,949
ORD_01268,17,Afternoon,SKU_259,489
ORD_01268,17,Afternoon,SKU_028,1127
ORD_01269,19,Afternoon,SKU_195,380
ORD_01269,19,Afternoon,SKU_458,291
ORD_01269,19,Afternoon,SKU_054,717
ORD_01269,19,Afternoon,SKU_203,342
ORD_01269,19,Afternoon,SKU_335,37
